stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1504370,50524,Hesperian Blvd:Springlake Dr,,  37.6918221,-122.1302249,,,0,
1504380,50526,Hesperian Blvd:Springlake Dr,,  37.6921078,-122.1298711,,,0,
1504410,50673,Merced St:Marina Blvd,,  37.7092034,-122.1711034,,,0,
1504420,50674,Westgate Pkwy:Williams St,,  37.7118460,-122.1746270,,,0,
1504430,50679,Williams St:Westgate Pkwy,,  37.7114300,-122.1748770,,,0,
1504450,50686,Williams St:#2051,,  37.7099177,-122.1781265,,,0,
1504460,50687,Williams St:Doolittle Dr,,  37.7083590,-122.1818604,,,0,
1504470,50689,Farallon Dr:Catalina St,,  37.6935903,-122.1712158,,,0,
1504480,50695,Farallon Dr:Catalina St,,  37.6937927,-122.1719021,,,0,
1504490,50696,Farallon Dr:#2012,,  37.6927374,-122.1652793,,,0,
1504500,50698,Wicks Blvd:Farallon Dr,,  37.6926648,-122.1633033,,,0,
1504510,50702,E 14th St:150th Av,,  37.7054465,-122.1290604,,,0,
1504580,50732,Williams St:#2020,,  37.7100745,-122.1781655,,,0,
1600010,58772,11th St:#3069,,  37.9760209,-122.3514712,,,0,
1600020,51184,11th St:Stonington Av,,  37.9768250,-122.3510860,,,0,
1600030,55680,23rd St:Bush Av,,  37.9558443,-122.3474451,,,0,
1600040,55890,23rd St:Dover Av,,  37.9583277,-122.3469445,,,0,
1600050,56033,23rd St:Dover Av,,  37.9587768,-122.3470320,,,0,
1600080,55368,23rd St:Pine Av,,  37.9548891,-122.3472470,,,0,
1600090,55381,23rd St:Standard Av,,  37.9617531,-122.3456443,,,0,
1600110,56099,Broadway Av:11th St,,  37.9749014,-122.3515176,,,0,
1600120,55910,Broadway Av:12th St,,  37.9745371,-122.3513379,,,0,
1600130,55412,Broadway Av:14th St,,  37.9731525,-122.3499455,,,0,
1600150,52248,Broadway Av:17th St,,  37.9709804,-122.3478004,,,0,
1600160,55682,Broadway Av:17th St,,  37.9713215,-122.3479355,,,0,
1600170,53590,Broadway Av:20th St,,  37.9692427,-122.3460595,,,0,
1600180,57644,Broadway Av:20th St,,  37.9694540,-122.3461160,,,0,
1600190,56768,Broadway Av:Rivers St,,  37.9733957,-122.3499476,,,0,
1600200,59844,Church Ln:Dover Av,,  37.9575258,-122.3415600,,,0,
1600210,54540,Church Ln:El Portal Dr,,  37.9625495,-122.3364476,,,0,
1600220,54571,Church Ln:El Portal Dr,,  37.9625575,-122.3362623,,,0,
1600230,50448,Church Ln:San Pablo Adult Senior Center,,  37.9575565,-122.3412096,,,0,
1600240,52205,Church Ln:San Pablo Av,,  37.9584687,-122.3406394,,,0,
1600250,51448,Church Ln:San Pablo Av,,  37.9591220,-122.3397498,,,0,
1600260,52284,Church Ln:St Joseph Cemetery,,  37.9610248,-122.3374479,,,0,
1600270,52448,Church Ln:St Joseph Cemetery,,  37.9610455,-122.3371337,,,0,
1600280,54572,Church Ln:Villa Dr,,  37.9562891,-122.3424450,,,0,
1600300,53630,Church Ln:Willow Rd,,  37.9599321,-122.3387767,,,0,
1600310,55683,Church Ln:Willow Rd,,  37.9596503,-122.3393783,,,0,
1600320,56899,College Ln:Mission Bell Dr,,  37.9687901,-122.3429006,,,0,
1600340,58441,Contra Costa College,,  37.9709094,-122.3404126,,,0,place_CCCO
1600350,50503,Contra Costa College,,  37.9710412,-122.3403502,,,0,place_CCCO
1600360,56662,Contra Costa College,,  37.9709860,-122.3401490,,,0,place_CCCO
1600370,55959,Contra Costa College,,  37.9708520,-122.3402530,,,0,place_CCCO
1600380,55114,Contra Costa College,,  37.9706950,-122.3403870,,,0,place_CCCO
1600400,53733,Contra Costa College,,  37.9708470,-122.3399280,,,0,place_CCCO
1600410,55888,Contra Costa College,,  37.9710794,-122.3398753,,,0,place_CCCO
1600420,54442,Contra Costa College,,  37.9712489,-122.3398830,,,0,place_CCCO
1600430,56262,Contra Costa College,,  37.9714006,-122.3400506,,,0,place_CCCO
1600440,54573,Del Camino Dr:Mission Bell Dr,,  37.9698784,-122.3428886,,,0,
1600450,58442,Del Camino Dr:Rivers St,,  37.9715459,-122.3422877,,,0,
1600470,55423,El Portal Dr:Castro Rd,,  37.9657407,-122.3387818,,,0,
1600480,53384,El Portal Dr:Mission Bell Dr,,  37.9667554,-122.3431294,,,0,
1600490,58383,El Portal Dr:Mission Bell Dr,,  37.9665645,-122.3432286,,,0,
1600500,53565,Evans Av:San Pablo Dam Rd,,  37.9540077,-122.3333717,,,0,
1600510,58779,John Av:11th St,,  37.9789844,-122.3508817,,,0,
1600520,54579,John Av:Giant Hwy,,  37.9792693,-122.3525568,,,0,
1600530,58446,Market Av:15th St,,  37.9584286,-122.3548927,,,0,
1600540,55643,Market Av:16th St,,  37.9583913,-122.3540739,,,0,
1600550,55891,Market Av:17th St,,  37.9580304,-122.3530731,,,0,
1600560,58535,Market Av:19th St,,  37.9577093,-122.3509634,,,0,
1600570,50506,Market Av:23rd St,,  37.9568819,-122.3471568,,,0,
1600580,53656,Market Av:23rd St,,  37.9567051,-122.3469918,,,0,
1600590,53930,Market Av:Pullman St,,  37.9562061,-122.3440666,,,0,
1600600,59549,Market Av:Rumrill Blvd,,  37.9588948,-122.3570997,,,0,
1600610,50113,Market Av:Rumrill Blvd,,  37.9587499,-122.3563657,,,0,
1600620,53275,Mc Bryde Av:Amador St,,  37.9489173,-122.3255974,,,0,
1600630,53657,Mc Bryde Av:Marin Av,,  37.9506163,-122.3228690,,,0,
1600640,53763,Mc Bryde Av:Yuba Av,,  37.9493672,-122.3240852,,,0,
1600650,58033,Mission Bell Dr:College Ln,,  37.9688713,-122.3421026,,,0,
1600660,56065,Mission Bell Dr:El Portal Dr,,  37.9677050,-122.3431340,,,0,
1600680,55892,Rumrill Blvd:17th St,,  37.9668769,-122.3502499,,,0,
1600690,58449,Rumrill Blvd:17th St,,  37.9665054,-122.3506203,,,0,
1600700,55382,Rumrill Blvd:19th St,,  37.9677023,-122.3474187,,,0,
1600710,54066,Rumrill Blvd:19th St,,  37.9678126,-122.3477029,,,0,
1600720,51501,Rumrill Blvd:Brookside Dr,,  37.9636572,-122.3548437,,,0,
1600730,56335,Rumrill Blvd:Brookside Dr,,  37.9633786,-122.3552544,,,0,
1600740,55386,Rumrill Blvd:Bush Av,,  37.9558837,-122.3567455,,,0,
1600750,55013,Rumrill Blvd:Dover Av,,  37.9606474,-122.3563737,,,0,
1600760,58066,Rumrill Blvd:Emeric Av,,  37.9541065,-122.3568452,,,0,
1600770,56199,Rumrill Blvd:Folsom Av,,  37.9617805,-122.3561026,,,0,
1600780,51044,Rumrill Blvd:Market Av,,  37.9591540,-122.3565455,,,0,
1600790,56299,Rumrill Blvd:Market Av,,  37.9586532,-122.3568087,,,0,
1600800,56165,Rumrill Blvd:Pine Av,,  37.9551652,-122.3570256,,,0,
1600810,54542,Rumrill Blvd:Regina Av,,  37.9515499,-122.3569669,,,0,
1600820,56265,Rumrill Blvd:Regina Av,,  37.9515095,-122.3571987,,,0,
1600830,55613,Rumrill Blvd:Road 20,,  37.9650083,-122.3538504,,,0,
1600840,50757,Rumrill Blvd:Road 20,,  37.9649791,-122.3542365,,,0,
1600850,54597,San Pablo Av:#13685,,  37.9576497,-122.3384932,,,0,
1600860,54040,San Pablo Av:#13700,,  37.9576547,-122.3388723,,,0,
1600870,52251,San Pablo Av:#14041,,  37.9612959,-122.3438858,,,0,
1600880,52144,San Pablo Av:23rd St,,  37.9623497,-122.3449319,,,0,
1600890,56113,San Pablo Av:Church Ln,,  37.9585062,-122.3396893,,,0,
1600910,56757,San Pablo Av:El Portal Dr,,  37.9666990,-122.3442825,,,0,
1600920,53950,San Pablo Av:Kirk Ln,,  37.9511778,-122.3324988,,,0,
1600930,59448,San Pablo Av:Montoya Av,,  37.9497743,-122.3318135,,,0,
1600940,57650,San Pablo Av:Rheem Av,,  37.9500288,-122.3322455,,,0,
1600950,54099,San Pablo Av:Rivers St,,  37.9718219,-122.3430867,,,0,
1600960,56761,San Pablo Av:Purisima St,,  37.9641568,-122.3452077,,,0,
1600970,55802,San Pablo Av:Rumrill Blvd,,  37.9687077,-122.3439893,,,0,
1600980,57455,San Pablo Av:San Pablo Dam Rd,,  37.9534763,-122.3338638,,,0,
1600990,55299,San Pablo Av:San Pablo Dam Rd,,  37.9524651,-122.3331180,,,0,
1601000,56111,San Pablo Av:Stone St,,  37.9658025,-122.3449567,,,0,
1601010,58111,San Pablo Av:Tulare Av,,  37.9514608,-122.3329036,,,0,
1601030,55811,San Pablo Av:Vale Rd,,  37.9559140,-122.3360619,,,0,
1601040,51116,San Pablo Av:Van Ness St,,  37.9601530,-122.3423939,,,0,
1601050,51757,San Pablo Av:Van Ness St,,  37.9607934,-122.3428673,,,0,
1601060,59655,San Pablo Dam Rd:Contra Costa Av,,  37.9537824,-122.3318177,,,0,
1601070,54430,Stanton Av:11th St,,  37.9783918,-122.3509618,,,0,
1601080,55803,Stanton Av:Espanola Dr,,  37.9792094,-122.3453111,,,0,
1601090,56120,Stanton Av:Giant Rd,,  37.9787013,-122.3529449,,,0,
1601100,57105,Stanton Av:John Av,,  37.9780373,-122.3478734,,,0,
1601110,53244,Vale Rd:Doctors Hospital,,  37.9534254,-122.3380336,,,0,
1601120,58595,Vale Rd:Doctors Hospital,,  37.9534623,-122.3382410,,,0,
1601130,55578,San Pablo Av:Vale Rd,,  37.9551644,-122.3353908,,,0,
1601140,56311,San Pablo Dam Rd:Princeton Plaza,,  37.9623647,-122.3258801,,,0,
1601150,56613,San Pablo Dam Rd:Princeton Plaza,,  37.9628611,-122.3254145,,,0,
1601160,58099,El Portal Dr:Castro Rd,,  37.9655549,-122.3402115,,,0,
1601180,54546,Vale Rd:San Pablo Av,,  37.9553192,-122.3361518,,,0,
1700010,54323,Alvarado Blvd:Dyer St,,  37.5893425,-122.0692328,,,0,
1700020,51133,Alvarado Blvd:Dyer St,,  37.5901121,-122.0700703,,,0,
1700030,55658,Alvarado Blvd:Fair Ranch Rd,,  37.5913813,-122.0724036,,,0,
1700040,56885,Alvarado Blvd:Fair Ranch Rd,,  37.5911653,-122.0725405,,,0,
1700050,59585,Alvarado Blvd:Fredi St,,  37.5918999,-122.0774333,,,0,
1700060,58668,Alvarado Blvd:Fredi St,,  37.5917182,-122.0772175,,,0,
1700070,58166,Alvarado Blvd:Galaxy Dr,,  37.5882461,-122.0672714,,,0,
1700080,55806,Alvarado Blvd:Galaxy Dr,,  37.5881991,-122.0666170,,,0,
1700090,55893,Alvarado Blvd:New Haven St,,  37.5926484,-122.0751444,,,0,
1700100,52757,Alvarado Blvd:New Haven St,,  37.5922417,-122.0745670,,,0,
1700110,55815,Alvarado Blvd:Union City Blvd,,  37.5915168,-122.0803662,,,0,
1700120,56011,Alvarado Blvd:Union City Blvd,,  37.5917531,-122.0804686,,,0,
1700130,50990,Alvarado-Niles Rd:Almaden Blvd,,  37.5961932,-122.0543735,,,0,
1700140,52512,Alvarado-Niles Rd:Almaden Blvd,,  37.5965393,-122.0547033,,,0,
1700150,50205,Alvarado-Niles Rd:Central Av,,  37.5919958,-122.0391566,,,0,
1700160,57844,Alvarado-Niles Rd:Central Av,,  37.5924850,-122.0400323,,,0,
1700170,53757,Alvarado-Niles Rd:Dowe Av,,  37.5933719,-122.0441769,,,0,
1700180,56399,Alvarado-Niles Rd:Dowe Av,,  37.5936426,-122.0442241,,,0,
1700190,55889,Alvarado-Niles Rd:H St,,  37.5892831,-122.0283995,,,0,
1700200,58199,Alvarado-Niles Rd:Hartnell St,,  37.5898653,-122.0305112,,,0,
1700210,55809,Alvarado-Niles Rd:Hartnell St,,  37.5892691,-122.0292905,,,0,
1700220,56643,Alvarado-Niles Rd:Hop Ranch Rd,,  37.5945946,-122.0476442,,,0,
1700230,54549,Alvarado-Niles Rd:Hop Ranch Rd,,  37.5943261,-122.0476155,,,0,
1700240,56122,Alvarado-Niles Rd:Medallion Dr,,  37.5953472,-122.0512577,,,0,
1700250,58266,Alvarado-Niles Rd:Medallion Dr,,  37.5957795,-122.0519457,,,0,
1700260,54320,Alvarado-Niles Rd:Meyers Dr,,  37.5881988,-122.0244887,,,0,
1700270,57215,Alvarado-Niles Rd:Monterra Ter,,  37.5847795,-122.0123656,,,0,
1700280,54675,Alvarado-Niles Rd:Nidus Ct,,  37.5877548,-122.0238111,,,0,
1700290,57325,Alvarado-Niles Rd:Osprey Dr,,  37.5844766,-122.0123353,,,0,
1700300,55084,Alvarado-Niles Rd:Royal Ann Dr (Logan Sr High Sc.),,  37.5887381,-122.0273697,,,0,
1700310,55887,Alvarado-Niles Rd:Santa Maria Dr,,  37.5980324,-122.0658128,,,0,
1700330,55816,Alvarado-Niles Rd:Western Av,,  37.5907934,-122.0348314,,,0,
1700340,57760,Alvarado-Niles Rd:Western Av,,  37.5912680,-122.0355930,,,0,
1700350,55877,Decoto Rd:Alvarado-Niles Rd,,  37.5866014,-122.0219713,,,0,
1700360,56762,Decoto Rd:Alvarado-Niles Rd,,  37.5865407,-122.0216922,,,0,
1700370,54720,Decoto Rd:Clover St (Royal Ann Dr),,  37.5805555,-122.0237612,,,0,
1700380,54113,Decoto Rd:Depot Rd,,  37.5955436,-122.0184921,,,0,
1700390,54730,Decoto Rd:Eleventh St,,  37.5939517,-122.0193747,,,0,
1700400,55413,Decoto Rd:3rd St,,  37.6011149,-122.0165130,,,0,
1700410,55819,Decoto Rd:Fourth St,,  37.6001805,-122.0171652,,,0,
1700420,53338,Decoto Rd:Meyers Dr,,  37.5901815,-122.0207197,,,0,
1700430,57708,Decoto Rd:Perry Rd,,  37.5833256,-122.0227801,,,0,
1700440,55295,Decoto Rd:Perry Rd,,  37.5828366,-122.0232661,,,0,
1700450,50252,Decoto Rd:Royal Ann Dr (Clover St),,  37.5809812,-122.0239164,,,0,
1700460,55896,Decoto Rd:Seventh St,,  37.5973972,-122.0178373,,,0,
1700470,56770,Decoto Rd:Seventh St,,  37.5977318,-122.0180203,,,0,
1700480,57718,Decoto Rd:Union Square,,  37.5903143,-122.0203713,,,0,
1700490,55755,Dyer St:Alvarado Blvd,,  37.5903344,-122.0690563,,,0,
1700500,50509,Dyer St:Alvarado-Niles Rd,,  37.5965928,-122.0708439,,,0,
1700510,54654,Dyer St:Flint St,,  37.6043643,-122.0693159,,,0,
1700520,55934,Dyer St:Ratekin Dr,,  37.5998897,-122.0702758,,,0,
1700530,52253,Dyer St:San Carlos Way,,  37.5957988,-122.0708059,,,0,
1700540,56008,Dyer St:Santa Susana Way,,  37.5931019,-122.0691506,,,0,
1700550,56233,Dyer St:Santa Susana Way,,  37.5928280,-122.0687250,,,0,
1700560,56763,Dyer St:Union Landing Blvd,,  37.5985775,-122.0710110,,,0,
1700570,55148,Hesperian Blvd:Pepsi Factory,,  37.6104946,-122.0844236,,,0,
1700590,53453,Mission Blvd:7th St,,  37.5908090,-122.0030665,,,0,
1700600,55773,Mission Blvd:Appian Way,,  37.5917124,-122.0036373,,,0,
1700610,56769,Mission Blvd:F St,,  37.6038090,-122.0176014,,,0,
1700620,59110,Mission Blvd:Lafayette Av,,  37.6115724,-122.0264014,,,0,
1700630,57474,Mission Blvd:Lafayette Av,,  37.6118179,-122.0262539,,,0,
1700640,56365,Mission Blvd:Tamarack Dr,,  37.6082650,-122.0226321,,,0,
1700650,53523,Mission Blvd:Tamarack Dr,,  37.6090043,-122.0230603,,,0,
1700660,57728,Mission Blvd:Whipple Rd,,  37.6057850,-122.0198176,,,0,
1700670,54166,Mission Blvd:Whipple Rd,,  37.6068191,-122.0204540,,,0,
1700760,50441,Union City Blvd:Bay Colony Way,,  37.5729758,-122.0782970,,,0,
1700770,57605,Union City Blvd:Bay Colony Way,,  37.5715068,-122.0778282,,,0,
1700780,56230,Union City Blvd:Bettencourt Way,,  37.5989142,-122.0818558,,,0,
1700790,56965,Union City Blvd:Jean Dr,,  37.5810563,-122.0806580,,,0,
1700800,57606,Union City Blvd:Jean Dr,,  37.5807613,-122.0810223,,,0,
1700810,51665,Union City Blvd:Kohoutek Way,,  37.6088668,-122.0830445,,,0,
1700820,55826,Union City Blvd:Kohoutek Way,,  37.6085625,-122.0832206,,,0,
1700830,57615,Union City Blvd:Rocklin Dr,,  37.5677069,-122.0722743,,,0,
1700840,51516,Union City Blvd:Rocklin Dr,,  37.5685001,-122.0731204,,,0,
1700850,57616,Union City Blvd:Rose Way,,  37.5746064,-122.0794996,,,0,
1700860,56118,Union City Blvd:Rose Way,,  37.5757195,-122.0797769,,,0,
1700870,50305,Union City Blvd:Horner St,,  37.5957476,-122.0810498,,,0,
1700880,50221,Union City Blvd:Smith St,,  37.5969564,-122.0808391,,,0,
1700890,50442,Union City Blvd:Tara Ct,,  37.5996477,-122.0816189,,,0,
1700900,56228,Union City Blvd:Whipple Rd,,  37.6051356,-122.0825709,,,0,
1700910,55015,Union City Blvd:Whipple Rd,,  37.6061340,-122.0823689,,,0,
1700960,57855,Union City Blvd:Horner St,,  37.5953383,-122.0807561,,,0,
1700980,55744,Union Landing Transit Center,,  37.5987038,-122.0656000,,,0,
1701000,58094,Alvarado Niles Rd:Union Square,,  37.5865187,-122.0194347,,,0,
1701010,58142,Alvarado Niles Rd:Decoto Rd,,  37.5870477,-122.0203881,,,0,
1701180,50781,Union City BART,,  37.5903597,-122.0174650,,,0,place_UBBA
1701190,50782,Union City BART,,  37.5902133,-122.0172541,,,0,place_UBBA
1701210,50784,Union City BART,,  37.5897442,-122.0166447,,,0,place_UBBA
1701220,50786,Union City BART,,  37.5903980,-122.0172620,,,0,place_UBBA
1701240,50797,Union City BART,,  37.5900070,-122.0167330,,,0,place_UBBA
1701250,50798,Union City BART,,  37.5898740,-122.0165610,,,0,place_UBBA
1800100,54970,Chess Dr:#1163,,  37.5664053,-122.2723188,,,0,
1800110,56338,Chess Dr: #1153,,  37.5673953,-122.2722010,,,0,
1800120,56574,Chess Dr:Hatch Dr,,  37.5679758,-122.2744636,,,0,
1800130,55829,Vintage Park Dr:Velocity Way,,  37.5675910,-122.2782628,,,0,
1800140,54199,Vintage Park Dr:#378,,  37.5635472,-122.2783556,,,0,
1800150,55040,Vintage Park Dr:#900,,  37.5593935,-122.2766708,,,0,
1800160,57626,Foster City Blvd:Metro Center Blvd,,  37.5622421,-122.2708202,,,0,
1800170,50446,E Hillsdale Blvd:Foster City Blvd,,  37.5607787,-122.2697554,,,0,
1800180,57430,E Hillsdale Blvd:Center Park Ln,,  37.5560411,-122.2751239,,,0,
1800190,55831,E Hillsdale Blvd:Edgewater Blvd,,  37.5540539,-122.2783314,,,0,
1800300,50449,E Hillsdale Blvd:Edgewater Blvd,,  37.5544924,-122.2770183,,,0,
1800310,59020,E Hillsdale Blvd:Center Park Ln,,  37.5561193,-122.2744850,,,0,
1800320,51442,E Hillsdale Blvd:Shell Blvd,,  37.5591770,-122.2707180,,,0,
1800330,59910,Foster City Blvd:#551,,  37.5621264,-122.2699991,,,0,
1900100,57640,E Hillsdale Blvd:Saratoga Dr,,  37.5412161,-122.2915285,,,0,
1900110,56608,El Camino Real:W Hillsdale Blvd,,  37.5362752,-122.2969632,,,0,
1900120,55411,W Hillsdale Blvd:Edison St,,  37.5351863,-122.2998181,,,0,
1900130,56911,E Hillsdale Blvd:Pike Ln,,  37.5408908,-122.2915241,,,0,
2200020,55432,Stanford Oval,,  37.4292722,-122.1689254,,,0,place_STOV
2200050,57738,Quarry Rd:Vineyard Ln,,  37.4383433,-122.1714486,,,0,
2200060,54834,Middlefield Rd:Willow Rd,,  37.4540693,-122.1633132,,,0,
2200220,55184,Page Mill Rd:El Camino Real,,  37.4225403,-122.1426996,,,0,
2200230,50854,Page Mill Rd:Ramos Way,,  37.4210533,-122.1439351,,,0,
2200240,51854,Page Mill Rd:Hansen Way,,  37.4186340,-122.1459100,,,0,
2200250,52854,Hanover St:Page Mill Rd,,  37.4167472,-122.1463282,,,0,
2200260,53404,Hanover St:Entrance To Buld20,,  37.4154402,-122.1436699,,,0,
2200270,53414,Hanover St:Main Entrance Hp,,  37.4126542,-122.1443500,,,0,
2200280,53424,Hanover St:Gate 5,,  37.4110117,-122.1456931,,,0,
2200290,53464,Hillview Av:Hanover St,,  37.4086655,-122.1466187,,,0,
2200300,53494,Hillview Av:#3300,,  37.4071151,-122.1453994,,,0,
2200310,53843,Hillview Av:Coyote Hill Rd,,  37.4013074,-122.1453898,,,0,
2200320,53854,Hillview Av:#3410,,  37.3986189,-122.1444734,,,0,
2200330,58984,Hillview Av:Arastradero Rd,,  37.3952456,-122.1435179,,,0,
2200340,56404,Arastradero Rd:#1070,,  37.3935430,-122.1459830,,,0,
2200350,50434,Deer Creek Rd:Arastradero Rd,,  37.3941055,-122.1486979,,,0,
2200360,56336,Deer Creek Rd:Dept Of Interior,,  37.3957721,-122.1502159,,,0,
2200370,56414,Page Mill Rd:Peter Coutts Rd,,  37.4121946,-122.1509193,,,0,
2200380,56424,Page Mill Rd:#1501,,  37.4142218,-122.1492233,,,0,
2200390,52259,Page Mill Rd:Hanover St,,  37.4175198,-122.1464913,,,0,
2200400,56494,Page Mill Rd:Hanover St,,  37.4174867,-122.1468929,,,0,
2200430,55303,Deer Creek Rd:Dept Of Interior,,  37.3954330,-122.1499986,,,0,
2200440,58409,Deer Creek Rd:Arastradero Rd,,  37.3938421,-122.1487153,,,0,
2200450,58154,Arastradero Rd:Thendara Ln,,  37.3934467,-122.1458932,,,0,
2200470,50771,Hillview Av:Arastradero Rd,,  37.3950377,-122.1432854,,,0,
2200480,51519,Hillview Av:#3431,,  37.3989647,-122.1444092,,,0,
2200490,55305,Hillview Av:Coyote Hill Rd,,  37.4019998,-122.1454652,,,0,
2200500,50772,Hillview Av:Miranda Av,,  37.4050577,-122.1456426,,,0,
2200510,58776,Hillview Av:#3260,,  37.4081323,-122.1455097,,,0,
2200520,55021,Hanover St:Hillview Av,,  37.4093020,-122.1469256,,,0,
2200530,51446,Hanover St:#3251,,  37.4106224,-122.1457963,,,0,
2200540,55836,Hanover St:#3251 #2,,  37.4135011,-122.1434549,,,0,
2200550,55315,Hanover St:#3135,,  37.4154390,-122.1433643,,,0,
2200560,55032,Page Mill Rd:Hansen Way,,  37.4191554,-122.1451569,,,0,
2200570,55839,Page Mill Rd:Ramos Way,,  37.4208222,-122.1437536,,,0,
2200750,55248,Middlefield Rd:Lytton Av,,  37.4517330,-122.1582626,,,0,
2200760,58870,Middlefield Rd:Willow Rd,,  37.4545603,-122.1637889,,,0,
2200780,58493,Page Mill Rd:El Camino Real,,  37.4232793,-122.1416575,,,0,
2200790,56544,Miranda Av:VA Hospital,,  37.4039044,-122.1413960,,,0,
2200800,55003,Palo Alto Transit Center,,  37.4439670,-122.1662650,,,0,
2200810,59150,Lytton Av:Kipling St,,  37.4483612,-122.1613703,,,0,
2200820,58254,Lytton Av:Florence St,,  37.4473497,-122.1623772,,,0,
2200830,58328,Lytton Av:Ramona St,,  37.4459916,-122.1637118,,,0,
2200840,56877,Lytton Av:Ramona St,,  37.4462804,-122.1631736,,,0,
2200860,55284,Lytton Av:Cowper St,,  37.4492740,-122.1602545,,,0,
2200870,58496,Miranda Av:Hillview Av,,  37.4044271,-122.1453652,,,0,
2200930,50809,Roth Way:Lomita Dr,,  37.4321539,-122.1724392,,,0,
2300000,56663,Main St:Great Mall,,  37.4138609,-121.9001573,,,0,
2300010,58805,Los Coches St At Indian Comm Cr,,  37.4317001,-121.8941378,,,0,
2300020,54034,N Milpitas Blvd:Jacklin St,,  37.4443854,-121.9065450,,,0,
2300030,58354,N Milpitas Blvd:Escuela Pkwy,,  37.4385826,-121.9016672,,,0,
2300040,54266,Calaveras Blvd:N Milpitas Blvd,,  37.4323616,-121.8982258,,,0,
2300060,55384,N Milpitas Blvd:Escuela Pkwy,,  37.4394769,-121.9020343,,,0,
2300070,54180,N Milpitas Blvd:At Library,,  37.4339620,-121.9001971,,,0,
2300080,50306,Serra Way:Main St,,  37.4283706,-121.9067415,,,0,
2300100,50608,N Milpitas Blvd:Beresford Ct,,  37.4344412,-121.9008508,,,0,
2400000,57761,Willow Rd:Hamilton Av,,  37.4793699,-122.1512946,,,0,
2400010,51449,Willow Rd:Ivy Dr,,  37.4758299,-122.1531039,,,0,
2400020,55804,Willow Rd:Newbridge St,,  37.4727275,-122.1547307,,,0,
2400030,50353,VA Hospital,,  37.4648900,-122.1583415,,,0,
2400040,55814,Willow Rd:Coleman Av,,  37.4610729,-122.1602929,,,0,
2400050,58465,Willow Rd:Nash Av,,  37.4586556,-122.1620224,,,0,
2400060,59190,Willow Rd:Blackburn St,,  37.4558184,-122.1634736,,,0,
2400070,54280,Willow Rd:Blackburn St,,  37.4562942,-122.1630170,,,0,
2400080,58747,Willow Rd:Gilbert Av,,  37.4599090,-122.1611380,,,0,
2400090,57762,Willow Rd:Coleman Av,,  37.4611869,-122.1599898,,,0,
2400100,59498,Willow Rd:O'Keefe St,,  37.4633040,-122.1582282,,,0,
2400110,56988,Willow Rd:Chester St,,  37.4661162,-122.1566521,,,0,
2400120,57675,Willow Rd:Newbridge St,,  37.4731177,-122.1541122,,,0,
2400130,54299,Willow Rd:O'Brien Dr,,  37.4754641,-122.1529565,,,0,
2400140,58299,Willow Rd:Hamilton Av,,  37.4798502,-122.1507049,,,0,
9700030,54329,Roth Way:Campus Dr,,  37.4322913,-122.1726584,,,0,
9800010,58311,150th Av:Foothill Blvd,,  37.7100048,-122.1239192,,,0,
9800020,58808,159th Av:E 14th St,,  37.6993418,-122.1211974,,,0,
9800090,55870,164th Av:E 14th St,,  37.6950269,-122.1131653,,,0,
9800100,59350,164th Av:Foothill Blvd,,  37.6996180,-122.1085110,,,0,
9800110,55862,164th Av:Gordon Way,,  37.6980257,-122.1095169,,,0,
9800120,55842,164th Av:Helo Dr,,  37.6969224,-122.1108581,,,0,
9800130,55760,164th St:E 14th St,,  37.6950875,-122.1133407,,,0,
9800140,54611,164th Av:Foothill Blvd,,  37.6994263,-122.1085615,,,0,
9800150,57660,164th St:Gordon Way,,  37.6982059,-122.1095458,,,0,
9800160,59565,164th St:Helo Dr,,  37.6968994,-122.1111353,,,0,
9800170,54754,2nd St:Campus Dr,,  37.6677740,-122.0611108,,,0,
9800180,57075,A St:Meekland Av Access Rd,,  37.6677367,-122.0978934,,,0,
9800190,56618,Ashland Av:E Lewelling Blvd,,  37.6872197,-122.1189787,,,0,
9800200,55846,Ashland Av:Galway Dr,,  37.6903709,-122.1189082,,,0,
9800210,59390,Ashland Av:Crespi Pl,,  37.6897658,-122.1190426,,,0,
9800220,55863,Ashland Av:San Lorenzo High School,,  37.6878689,-122.1191037,,,0,
9800230,55869,Bockman Rd:Bandoni Av,,  37.6700273,-122.1381393,,,0,
9800240,55849,Bockman Rd:Channel St,,  37.6701639,-122.1381684,,,0,
9800250,54538,Bockman Rd:Via Alamitos,,  37.6706349,-122.1310892,,,0,
9800260,59520,Bockman Rd:Via Alamitos,,  37.6704740,-122.1314711,,,0,
9800270,59441,Bockman Rd:Via Amigos,,  37.6711988,-122.1455639,,,0,
9800280,59221,Bockman Rd:Via Chiquita,,  37.6703338,-122.1341092,,,0,
9800290,55908,Bockman Rd:Via Chiquita,,  37.6702605,-122.1336656,,,0,
9800320,59530,Bockman Rd:Via La Jolla,,  37.6700476,-122.1358937,,,0,
9800330,50985,Bockman Rd:Via Redondo,,  37.6708972,-122.1435951,,,0,
9800340,51058,Bockman Rd:Via Redondo,,  37.6704970,-122.1410735,,,0,
9800360,54553,Castro Valley BART Station,,  37.6915656,-122.0748726,,,0,place_CVBA
9800370,54622,Castro Valley BART Station,,  37.6917516,-122.0747245,,,0,place_CVBA
9800380,54581,Castro Valley Blvd:Anita Av,,  37.6954522,-122.0828098,,,0,
